,xcms_id,mz,rt,MaxInto,Baseline,Integration,Noise,rtmin,rtmax,snRatio
M592T170,M592T170,592.425833028322,169.828,2910.48193359375,2561.03540039063,1.26776123046875,0.0161290322580645,168.32600402832,172.533004760742,4.36438691928197
M456T3,M456T3,455.840691772109,2.9582,1024.31396484375,834.645751953125,2.18300485610962,0.1,0.19539999961853,10.4455003738403,3.08328739507134
M456T14,M456T14,455.840691772109,14.2572,6660.978515625,834.645751953125,97.5880508422852,0.266666666666667,11.0085000991821,37.1758995056152,5.9025108960116
M456T2,M456T2,456.329959739847,2.4206,3901.87255859375,2869.41821289063,0.191076651215553,0.024,1.50789999961853,3.95819997787476,2.07462083245793
M456T8,M456T8,456.329959739847,7.7001,4551.416015625,2869.41821289063,0.387777179479599,0.032,6.50250005722046,10.4455003738403,2.49469499217005
M456T17,M456T17,456.329959739847,16.9262,253610.9375,2869.41821289063,98.6281967163086,0.184,11.0085000991821,34.089599609375,6.28417671285354
M597T8,M597T8,597.41235668261,8.43530000000001,9511.53125,4723.7099609375,6.67216682434082,0.016260162601626,6.50250005722046,9.43529987335205,6.01698184320454
M597T36,M597T36,597.41235668261,36.1759,5128.4951171875,4723.7099609375,0.856880187988281,0.024390243902439,33.089599609375,37.1758995056152,3.55911489256546
M597T63,M597T63,597.41235668261,63.4654,11713.6484375,4723.7099609375,12.3828659057617,0.032520325203252,58.1893997192383,64.4654006958008,5.94220372952931
M597T77,M597T77,597.41235668261,77.2512,6534.857421875,4723.7099609375,3.14693069458008,0.024390243902439,73.8591003417969,79.9588012695313,4.85999966184947
M597T84,M597T84,597.41235668261,84.0605,7126.33349609375,4723.7099609375,3.10852813720703,0.016260162601626,80.6557006835938,85.0605010986328,5.25318652119798
M597T89,M597T89,597.41235668261,88.7827,7136.64306640625,4723.7099609375,4.29862976074219,0.024390243902439,85.7750015258789,91.4841003417969,5.17186837832833
M597T100,M597T100,597.41235668261,100.117,6635.1630859375,4723.7099609375,2.44120025634766,0.016260162601626,96.9103012084961,101.116996765137,5.01152700150954
M597T107,M597T107,597.41235668261,106.946,6727.2451171875,4723.7099609375,2.84043884277344,0.016260162601626,103.522003173828,107.945999145508,5.1629957371516
M597T147,M597T147,597.41235668261,146.985,5830.947265625,4723.7099609375,2.03318023681641,0.016260162601626,145.283004760742,149.684997558594,4.82863836111996
M597T18,M597T18,596.934950844198,17.8178,5487.779296875,965.492492675781,93.2088317871094,0.205882352941176,9.44550037384033,48.4105987548828,6.11529285442705
M599T2,M599T2,599.458605800246,2.4206,5657.95263671875,2085.55786132813,4.83123636245728,0.032520325203252,0.19539999961853,3.95819997787476,5.00099240482486
M599T5,M599T5,599.458605800246,4.9284,2929.40771484375,2085.55786132813,3.38083219528198,0.040650406504065,4.19220018386841,9.43529987335205,4.42086833375003
M599T11,M599T11,599.458605800246,11.0085,3089.708984375,2085.55786132813,1.47134590148926,0.016260162601626,9.44550037384033,12.0085000991821,4.5052147359605
M599T17,M599T17,599.458605800246,16.9262,25935.783203125,2085.55786132813,73.4231033325195,0.0894308943089431,12.0446996688843,22.2096996307373,6.71052772796683
M599T27,M599T27,599.458605800246,26.6828,3712.33764648438,2085.55786132813,7.82050323486328,0.0650406504065041,21.7682991027832,30.1054992675781,4.78949171846359
M599T38,M599T38,599.458605800246,37.7263,3228.46508789063,2085.55786132813,3.37416839599609,0.024390243902439,32.5371017456055,38.7262992858887,4.9297209594807
M599T47,M599T47,599.458605800246,47.4106,3128.984375,2085.55786132813,1.54761505126953,0.024390243902439,44.092399597168,48.4105987548828,4.15028713605663
M599T13,M599T13,598.899835627655,12.9516,2962.61791992188,872.611022949219,91.908576965332,0.176470588235294,11.0085000991821,35.6514015197754,6.2553954097238
M603T8,M603T8,603.492367870138,7.7001,6878.9208984375,3458.21240234375,22.581470489502,0.08,0.19539999961853,9.43529987335205,5.64285832444794
M603T13,M603T13,603.492367870138,12.9516,6675.92822265625,3458.21240234375,22.2451171875,0.072,11.0085000991821,21.0226001739502,5.73321169224797
M603T29,M603T29,603.492367870138,29.1055,7254.60107421875,3458.21240234375,53.9559440612793,0.184,21.2096996307373,48.4105987548828,5.68098738423306
M603T14,M603T14,602.915836002619,14.2572,4834.75927734375,769.168884277344,79.6708145141602,0.173913043478261,2.95819997787476,16.5717010498047,6.12710318174862
M603T102,M603T102,602.915836002619,101.823,1292.95971679688,769.168884277344,9.33702087402344,0.0869565217391304,90.4841003417969,102.822998046875,4.67633427249272
M605T3,M605T3,605.49061229105,2.9582,5499.501953125,3282.84033203125,12.2986040115356,0.08,0.19539999961853,9.43529987335205,5.03521440524848
M605T16,M605T16,605.49061229105,15.5717,8755.900390625,3282.84033203125,85.349983215332,0.248,9.44550037384033,43.4726982116699,5.84108678540067
M605T51,M605T51,605.49061229105,50.8826,4281.20703125,3282.84033203125,1.83034515380859,0.024,47.4105987548828,51.8825988769531,4.33420600634172
M605T13,M605T13,604.90759784549,12.9516,2908.16650390625,997.215576171875,99.1585540771484,0.333333333333333,4.92840003967285,38.7262992858887,5.69533241401386
M521T2,M521T2,521.39081962748,2.4206,16187.857421875,9559.8642578125,6.71074295043945,0.048,0.19539999961853,5.92840003967285,4.94026393579579
M521T13,M521T13,521.39081962748,12.9516,35561.734375,9559.8642578125,90.0694580078125,0.28,5.95340013504028,43.4726982116699,5.77354680413526
M521T47,M521T47,521.39081962748,47.4106000000001,13315.5546875,9559.8642578125,3.21980285644531,0.04,44.092399597168,51.8825988769531,4.38819595784378
M598T10,M598T10,597.923937884159,10.1901,1657.54797363281,1121.26281738281,3.93249821662903,0.129032258064516,0.19539999961853,11.1900997161865,3.41696774581997
M598T18,M598T18,597.923937884159,17.8178,6857.30859375,1121.26281738281,95.9657592773438,0.258064516129032,12.0446996688843,48.4105987548828,5.91853711645544
M598T3,M598T3,598.459482886021,2.9582,6583.83349609375,3265.8720703125,9.13802242279053,0.04,1.50789999961853,5.92840003967285,5.43131982180256
M598T7,M598T7,598.459482886021,6.5025,5414.35888671875,3265.8720703125,7.45145320892334,0.04,5.95340013504028,10.4455003738403,5.22728489983808
M598T14,M598T14,598.459482886021,14.2572,13129.32421875,3265.8720703125,49.5810928344727,0.12,12.0446996688843,26.3904991149902,6.02387310440513
M598T29,M598T29,598.459482886021,28.5689,7666.24365234375,3265.8720703125,15.7012557983398,0.056,26.6828002929688,33.5371017456055,5.63614428455785
M598T36,M598T36,598.459482886021,36.1759,5128.2900390625,3265.8720703125,3.24373626708984,0.024,33.089599609375,37.1758995056152,4.90642728290483
M598T41,M598T41,598.459482886021,40.8723,5075.61376953125,3265.8720703125,8.66585540771484,0.056,37.7262992858887,48.4105987548828,5.04179422641684
M598T51,M598T51,598.459482886021,50.8826,4385.67236328125,3265.8720703125,1.94309234619141,0.016,49.1220016479492,53.6377983093262,4.79944725364151
M600T98,M600T98,599.88010459684,98.4171,917.139221191406,706.998352050781,7.55976867675781,0.153846153846154,93.6975021362305,104.522003173828,3.89464276831244
M600T4,M600T4,600.462507687766,4.1922,10816.369140625,8259.4375,0.665067315101624,0.024,2.95819997787476,5.92840003967285,3.32183443090166
M600T8,M600T8,600.462507687766,8.4353,11359.19140625,8259.4375,1.17997813224792,0.032,6.50250005722046,10.4455003738403,3.60751528249498
M600T14,M600T14,600.462507687766,14.2572,428697.40625,8259.4375,89.596076965332,0.072,11.0085000991821,20.3351993560791,7.12640069511936
M600T22,M600T22,600.462507687766,21.7683,11644.8388671875,8259.4375,1.96273040771484,0.048,20.0226001739502,26.3904991149902,3.71089083706224
M600T27,M600T27,600.462507687766,27.2147,12878.28515625,8259.4375,1.94760894775391,0.04,26.6828002929688,32.0629997253418,3.88547826443026
M600T36,M600T36,600.462507687766,36.1759,13815.798828125,8259.4375,1.14237976074219,0.024,32.5371017456055,37.1758995056152,3.86281504464328
M600T46,M600T46,600.462507687766,45.75,11771.9609375,8259.4375,2.12417602539063,0.056,37.7262992858887,48.4105987548828,3.63578756267048
M600T53,M600T53,600.462507687766,52.6378,11814.9912109375,8259.4375,0.68719482421875,0.016,49.1220016479492,53.6377983093262,3.76002911670625
M557T2,M557T2,557.415747480918,2.4206,4057.97607421875,2905.48583984375,1.45132505893707,0.040650406504065,1.50789999961853,5.19220018386841,3.57522341582865
M557T8,M557T8,557.415747480918,8.43530000000001,4518.328125,2905.48583984375,2.40594387054443,0.040650406504065,6.50250005722046,12.0085000991821,4.0806887312679
M557T14,M557T14,557.415747480918,14.2572,54877.92578125,2905.48583984375,75.6053009033203,0.0569105691056911,12.0446996688843,19.1534996032715,7.19180060481324
M557T22,M557T22,557.415747480918,21.7683,5615.37841796875,2905.48583984375,2.3133544921875,0.016260162601626,20.0226001739502,22.7682991027832,4.95773580709999
M557T27,M557T27,557.415747480918,27.2147,4428.9775390625,2905.48583984375,3.77808380126953,0.040650406504065,23.0715999603271,28.2147006988525,4.53196339315584
M557T31,M557T31,557.415747480918,31.063,6683.78515625,2905.48583984375,8.03826904296875,0.0650406504065041,29.1054992675781,38.7262992858887,4.81695658054147
M557T41,M557T41,557.415747480918,40.8723,4750.7958984375,2905.48583984375,2.19834136962891,0.016260162601626,39.2974014282227,43.4726982116699,4.906740327938
M557T47,M557T47,557.415747480918,47.4106,4856.390625,2905.48583984375,1.94844055175781,0.024390243902439,45.75,50.1220016479492,4.38060140228842
M557T157,M557T157,557.415747480918,156.998,3233.94287109375,2905.48583984375,0.40875244140625,0.024390243902439,155.098999023438,159.511993408203,2.81892648277512
M604T16,M604T16,603.924335114657,15.5717,5120.35546875,779.240234375,99.1275177001953,0.4,0.19539999961853,16.5717010498047,5.51269781075196
M604T2,M604T2,604.454600815822,2.4206,2802.40283203125,1727.68774414063,3.23694205284119,0.032520325203252,0.19539999961853,3.95819997787476,4.60051906753538
M604T5,M604T5,604.454600815822,4.9284,3109.14379882813,1727.68774414063,4.24156904220581,0.024390243902439,4.19220018386841,6.95340013504028,5.15850532461794
M604T8,M604T8,604.454600815822,7.7001,2522.47314453125,1727.68774414063,2.00211524963379,0.016260162601626,6.50250005722046,9.43529987335205,4.81324142129822
M604T13,M604T13,604.454600815822,12.9516,5157.236328125,1727.68774414063,84.9962387084961,0.260162601626016,9.44550037384033,48.4105987548828,5.78905545759564
M606T8,M606T8,606.427039870656,7.7001,5636.0009765625,2753.41967773438,8.27946186065674,0.0241935483870968,5.95340013504028,8.70009994506836,5.83544725054767
M606T18,M606T18,606.427039870656,18.1535,6281.44775390625,2753.41967773438,32.3326263427734,0.0806451612903226,11.0085000991821,22.2096996307373,5.99377329651979
M606T24,M606T24,606.427039870656,23.6041,5996.12451171875,2753.41967773438,13.5883483886719,0.032258064516129,23.0715999603271,26.3904991149902,6.04319989389194
M606T33,M606T33,606.427039870656,32.5371,3402.47607421875,2753.41967773438,2.96053695678711,0.032258064516129,30.5144996643066,33.5371017456055,4.51935786068931
M606T39,M606T39,606.427039870656,39.2974,4834.49609375,2753.41967773438,12.7877731323242,0.032258064516129,36.1758995056152,41.8722991943359,5.98247669485633
M606T53,M606T53,606.427039870656,52.6378,3848.63208007813,2753.41967773438,4.49137115478516,0.0161290322580645,49.1220016479492,53.6377983093262,5.62929241986526
M606T97,M606T97,606.427039870656,96.9103,2895.16479492188,2753.41967773438,0.575439453125,0.0161290322580645,93.6975021362305,97.9103012084961,3.57451312126188
M536T2,M536T2,536.358360276493,2.4206,4909.38525390625,1532.994140625,9.28225994110107,0.0512820512820513,0.19539999961853,5.19220018386841,5.19851951085554
M536T9,M536T9,536.358360276493,9.4455,4447.8046875,1532.994140625,6.20033168792725,0.0341880341880342,6.50250005722046,10.4455003738403,5.20048236235072
M536T14,M536T14,536.358360276493,14.2572,26792.232421875,1532.994140625,81.2411270141602,0.222222222222222,12.0446996688843,50.1220016479492,5.90149900604315
M467T4,M467T4,467.308753864805,4.1922,3114.57861328125,2168.42797851563,5.24451446533203,0.0487804878048781,0.19539999961853,5.19220018386841,4.67760755275095
M467T8,M467T8,467.308753864805,7.7001,3354.86767578125,2168.42797851563,7.13181114196777,0.032520325203252,4.92840003967285,9.43529987335205,5.39045521352813
M467T13,M467T13,467.308753864805,12.9516,4894.41064453125,2168.42797851563,10.8769302368164,0.040650406504065,9.44550037384033,15.2572002410889,5.58939049720363
M467T20,M467T20,467.308753864805,20.0226,5979.162109375,2168.42797851563,16.1760406494141,0.032520325203252,15.5717000961304,21.0226001739502,6.20942116947346
M467T27,M467T27,467.308753864805,27.2147,4557.033203125,2168.42797851563,48.7124099731445,0.146341463414634,21.2096996307373,41.8722991943359,5.80774642001301
M467T47,M467T47,467.308753864805,47.4106,2730.66259765625,2168.42797851563,3.70096588134766,0.040650406504065,45.75,53.6377983093262,4.51134027753401
M607T14,M607T14,606.918595641546,14.2572,3252.2822265625,843.078552246094,88.9257278442383,0.236842105263158,2.42059993743896,50.1220016479492,5.92816308511375
M607T3,M607T3,607.470841139189,2.9582,4503.8291015625,2418.6923828125,11.7232532501221,0.0564516129032258,1.50789999961853,6.95340013504028,5.33594574324853
M607T33,M607T33,607.470841139189,33.0896,5934.6650390625,2418.6923828125,86.4717788696289,0.274193548387097,6.50250005722046,45.092399597168,5.75373914585125
M537T29,M537T29,537.403669268157,28.5689,88159.234375,11995.0419921875,98.240119934082,0.336,0.19539999961853,43.4726982116699,5.6780588042444
M537T46,M537T46,537.403669268157,45.75,15520.05859375,11995.0419921875,0.955978393554688,0.024,44.092399597168,48.4105987548828,3.68468148156383
M468T25,M468T25,467.827898669512,25.3905,3382.48950195313,912.142272949219,76.2094116210938,0.233333333333333,5.95340013504028,57.310001373291,5.7887721997603
M468T25_1,M468T25_1,468.38688299683,24.8604,18009.265625,11831.0546875,9.93846893310547,0.088,23.6040992736816,33.5371017456055,4.72683144243374
M468T2,M468T2,468.38688299683,2.4206,18643.4453125,11831.0546875,11.7141485214233,0.096,0.19539999961853,10.4455003738403,4.80420447406885
M468T16,M468T16,468.38688299683,15.5717,136151.421875,11831.0546875,63.6978607177734,0.048,11.0085000991821,17.9262008666992,7.19070524637999
M468T22,M468T22,468.38688299683,21.7683,14163.224609375,11831.0546875,0.946159362792969,0.016,20.0226001739502,22.7682991027832,4.07982229223639
M468T41,M468T41,468.38688299683,40.8723,18613.0390625,11831.0546875,8.42025756835938,0.04,34.6514015197754,43.4726982116699,5.349516242721
M468T46,M468T46,468.38688299683,45.75,17843.056640625,11831.0546875,2.25582122802734,0.024,44.092399597168,48.4105987548828,4.54321553623444
M468T53,M468T53,468.38688299683,52.6378,15620.86328125,11831.0546875,2.00807952880859,0.032,50.8825988769531,57.310001373291,4.13919818320797
M601T16,M601T16,600.942562237492,15.5717,2131.37670898438,642.318603515625,60.0114250183105,0.176470588235294,14.2572002410889,86.7750015258789,5.82913601645504
M601T170,M601T170,600.942562237492,169.828,903.56396484375,642.318603515625,6.18283081054688,0.117647058823529,156.998001098633,170.828002929688,3.96184239004747
M601T2,M601T2,601.487692935497,1.5079,4248.25634765625,2670.623046875,1.46711349487305,0.032258064516129,0.19539999961853,3.42059993743896,3.81728406593842
M601T5,M601T5,601.487692935497,4.9284,3723.11352539063,2670.623046875,2.02698421478271,0.0403225806451613,4.19220018386841,8.70009994506836,3.91739273313278
M601T10,M601T10,601.487692935497,10.1901,3644.26904296875,2670.623046875,0.837233543395996,0.032258064516129,8.43529987335205,11.1900997161865,3.2563349814404
M601T14,M601T14,601.487692935497,14.2572,85514.8203125,2670.623046875,86.5063552856445,0.112903225806452,11.0085000991821,26.3904991149902,6.64144211873905
M601T33,M601T33,601.487692935497,32.5371,4751.0078125,2670.623046875,3.84548187255859,0.0564516129032258,26.6828002929688,33.5371017456055,4.22127033611745
M601T42,M601T42,601.487692935497,42.4727,4815.15625,2670.623046875,4.43453216552734,0.0645161290322581,33.089599609375,45.092399597168,4.23026214720656
M575T14,M575T14,574.88962684316,14.2572,6227.03662109375,1185.25756835938,91.8966217041016,0.3,12.9516000747681,45.092399597168,5.72463707244716
M575T2,M575T2,575.460459168339,2.4206,5923.47119140625,3020.34741210938,11.7703151702881,0.048,0.19539999961853,5.19220018386841,5.50213496641257
M575T8,M575T8,575.460459168339,8.4353,4261.49267578125,3020.34741210938,2.98862266540527,0.016,6.50250005722046,9.43529987335205,5.22997919099287
M575T16,M575T16,575.460459168339,15.5717,6877.4755859375,3020.34741210938,34.1547088623047,0.136,9.44550037384033,26.3904991149902,5.52600085737965
M575T29,M575T29,575.460459168339,29.1055,6698.8564453125,3020.34741210938,46.4171752929688,0.12,26.6828002929688,46.75,5.95793308411709
M575T49,M575T49,575.460459168339,49.122,3632.58276367188,3020.34741210938,1.7244873046875,0.024,47.4105987548828,51.8825988769531,4.27463124026657
M575T142,M575T142,575.460459168339,142.448,3627.8759765625,3020.34741210938,1.21485900878906,0.024,139.421997070313,143.447998046875,3.92432947654437
M411T2,M411T2,411.254621477973,2.4206,3726.037109375,2712.46801757813,3.82695293426514,0.048,0.19539999961853,5.19220018386841,4.3786231761054
M411T14,M411T14,411.254621477973,14.2572,19998,2712.46801757813,48.4660873413086,0.072,6.50250005722046,16.5717010498047,6.51195348325804
M411T20,M411T20,411.254621477973,20.0226,3810.04028320313,2712.46801757813,7.66579437255859,0.048,16.9262008666992,22.2096996307373,5.07332241136978
M411T25,M411T25,411.254621477973,25.3905,3687.05004882813,2712.46801757813,2.17675018310547,0.032,24.8603992462158,27.6828002929688,4.21985239902774
M411T31,M411T31,411.254621477973,30.5145,5816.75439453125,2712.46801757813,16.8358917236328,0.056,27.2147006988525,35.6514015197754,5.705916607894
M411T42,M411T42,411.254621477973,42.4727,3304.34497070313,2712.46801757813,2.98960876464844,0.04,37.7262992858887,45.092399597168,4.31401835576579
M411T49,M411T49,411.254621477973,49.122,4059.71264648438,2712.46801757813,7.31005859375,0.032,45.75,51.8825988769531,5.43127066547285
M538T2,M538T2,538.394568811419,2.4206,29350.98046875,24373.71875,2.28251934051514,0.024,1.50789999961853,3.95819997787476,4.55498125547636
M538T7,M538T7,538.394568811419,6.5025,26877.287109375,24373.71875,1.72237515449524,0.024,5.95340013504028,8.70009994506836,4.27340569066507
M538T18,M538T18,538.394568811419,17.8178,82482.5546875,24373.71875,31.9682655334473,0.024,15.5717000961304,19.1534996032715,7.19444515729229
M538T25,M538T25,538.394568811419,24.8604,73439.1796875,24373.71875,35.8609657287598,0.056,21.7682991027832,28.2147006988525,6.46205298659007
M538T29,M538T29,538.394568811419,29.1055,31044.0078125,24373.71875,2.52266693115234,0.032,28.5688991546631,31.5144996643066,4.36733602410756
M538T35,M538T35,538.394568811419,34.6514,30847.65234375,24373.71875,2.77742004394531,0.024,33.089599609375,37.1758995056152,4.75122390369309
M538T39,M538T39,538.394568811419,39.2974,27010.361328125,24373.71875,1.57666778564453,0.024,37.7262992858887,41.8722991943359,4.18501507218079
M538T47,M538T47,538.394568811419,47.4106,33144.71484375,24373.71875,9.96231842041016,0.04,45.75,53.6377983093262,5.51768564251079
M538T79,M538T79,538.394568811419,78.9587999999999,25677.673828125,24373.71875,0.747604370117188,0.024,77.2511978149414,81.6557006835938,3.43882009074499
M617T17,M617T17,616.967695881728,16.9262,8917.5341796875,1049.16772460938,91.8357162475586,0.203389830508475,8.43529987335205,41.8722991943359,6.11263208195521
M617T70,M617T70,616.967695881728,70.462,1252.5498046875,1049.16772460938,1.29764556884766,0.0338983050847458,63.4654006958008,71.4619979858398,3.64494178490075
M617T3,M617T3,617.492754840975,2.9582,4844.74755859375,2639.89501953125,10.6923580169678,0.0806451612903226,0.19539999961853,8.70009994506836,4.88722575489196
M617T11,M617T11,617.492754840975,11.0085,3523.939453125,2639.89501953125,2.31912422180176,0.032258064516129,8.43529987335205,12.0085000991821,4.27517682829316
M617T14,M617T14,617.492754840975,14.2572,15070.82421875,2639.89501953125,59.8442687988281,0.145161290322581,12.0446996688843,29.5688991546631,6.02165547570955
M617T33,M617T33,617.492754840975,33.0896,6550.63427734375,2639.89501953125,25.397834777832,0.104838709677419,29.1054992675781,46.75,5.48999613356719
M617T51,M617T51,617.492754840975,50.8826,3587.36352539063,2639.89501953125,1.65655517578125,0.032258064516129,47.4105987548828,53.6377983093262,3.93872745533976
M619T18,M619T18,618.885470266344,17.8178,3767.59545898438,1099.52465820313,67.4839859008789,0.191489361702128,0.19539999961853,22.2096996307373,5.86481334819215
M619T46,M619T46,618.885470266344,45.75,2235.056640625,1099.52465820313,24.1322326660156,0.106382978723404,23.6040992736816,53.6377983093262,5.42425809119767
M619T84,M619T84,618.885470266344,84.0605,1450.017578125,1099.52465820313,3.60244750976563,0.0425531914893617,82.3597030639648,88.2767028808594,4.43861389943325
M624T3,M624T3,623.515728457615,2.9582,3920.3505859375,2183.69189453125,14.7904682159424,0.0806451612903226,0.19539999961853,8.70009994506836,5.2116794064352
M624T21,M624T21,623.515728457615,21.2097,4639.31982421875,2183.69189453125,27.4171867370605,0.0967741935483871,9.44550037384033,22.2096996307373,5.6465449857474
M624T23,M624T23,623.515728457615,23.0716,4920.2197265625,2183.69189453125,20.269847869873,0.0564516129032258,21.7682991027832,28.2147006988525,5.88350587179914
M624T33,M624T33,623.515728457615,33.0896,4430.11328125,2183.69189453125,14.7397880554199,0.0645161290322581,28.5688991546631,37.1758995056152,5.43139053171055
M624T39,M624T39,623.515728457615,39.2974,4555.21826171875,2183.69189453125,16.9330215454102,0.0564516129032258,37.7262992858887,48.4105987548828,5.70363706962391
M624T51,M624T51,623.515728457615,50.8826,4033.34716796875,2183.69189453125,4.482177734375,0.0161290322580645,49.1220016479492,53.6377983093262,5.62724341478595
M624T13,M624T13,623.918900648813,12.9516,2408.08325195313,1444.00012207031,52.806282043457,0.214285714285714,12.0446996688843,30.1054992675781,5.50707520267781
M624T2,M624T2,624.460959850468,1.5079,6916.73388671875,5028.5908203125,6.21234130859375,0.048,0.19539999961853,5.19220018386841,4.86309211528241
M624T8,M624T8,624.460959850468,8.4353,10328.392578125,5028.5908203125,12.461404800415,0.048,4.92840003967285,10.4455003738403,5.55919051989495
M624T11,M624T11,624.460959850468,11.0085,6698.40478515625,5028.5908203125,5.7833137512207,0.04,10.1900997161865,15.2572002410889,4.97385265663115
M624T36,M624T36,624.460959850468,36.1759,9995.6416015625,5028.5908203125,69.6510391235352,0.192,16.9262008666992,43.4726982116699,5.8937575262869
M624T47,M624T47,624.460959850468,47.4106,6646.54736328125,5028.5908203125,2.85076904296875,0.024,45.75,50.1220016479492,4.77729024615274
M417T4,M417T4,417.304658026696,4.1922,3707.39184570313,3157.00122070313,1.6332859992981,0.024,2.95819997787476,5.92840003967285,4.22029538464116
M417T17,M417T17,417.304658026696,16.9262,17090.24609375,3157.00122070313,67.2115097045898,0.072,12.9516000747681,22.2096996307373,6.83893366819516
M417T31,M417T31,417.304658026696,30.5145,3354.3447265625,3157.00122070313,0.546966552734375,0.032,28.5688991546631,31.5144996643066,2.83865175101483
M417T38,M417T38,417.304658026696,37.7263,4718.3095703125,3157.00122070313,5.36531066894531,0.032,33.089599609375,38.7262992858887,5.12197365719532
M417T53,M417T53,417.304658026696,52.6378,4219.86865234375,3157.00122070313,2.85516357421875,0.032,47.4105987548828,53.6377983093262,4.49114851159617
M417T117,M417T117,417.304658026696,116.766,4264.34228515625,3157.00122070313,2.66605377197266,0.024,113.555999755859,117.765998840332,4.71030083971944
M417T173,M417T173,417.304658026696,173.032,3642.11572265625,3157.00122070313,1.0081787109375,0.016,169.828002929688,174.031997680664,4.14331200327378
M626T9,M626T9,626.456269507377,9.4455,6178.97412109375,3184.30810546875,7.82236957550049,0.104,0.19539999961853,11.1900997161865,4.32035190326816
M626T19,M626T19,626.456269507377,19.3352,64118.8203125,3184.30810546875,75.4322662353516,0.104,11.0085000991821,24.0715999603271,6.58659949747282
M626T27,M626T27,626.456269507377,26.6828,7708.140625,3184.30810546875,9.17657470703125,0.072,23.6040992736816,32.0629997253418,4.84774316937408
M626T36,M626T36,626.456269507377,36.1759,6380.908203125,3184.30810546875,4.14672088623047,0.04,32.5371017456055,40.2974014282227,4.64119369888315
M626T44,M626T44,626.456269507377,44.0924,5039.58203125,3184.30810546875,1.58299255371094,0.032,40.8722991943359,46.75,3.90133645316052
M626T51,M626T51,626.456269507377,50.8826,6049.33056640625,3184.30810546875,1.51043701171875,0.024,47.4105987548828,51.8825988769531,4.1421004693238
M539T5,M539T5,539.336048336247,4.9284,5971.79638671875,5621.87890625,1.13511896133423,0.024,4.19220018386841,7.50250005722046,3.85643890582341
M539T17,M539T17,539.336048336247,16.9262,24290.732421875,5621.87890625,35.9002990722656,0.024,15.5717000961304,19.1534996032715,7.3104470747975
M539T24,M539T24,539.336048336247,23.6041,12624.15625,5621.87890625,33.1350746154785,0.072,21.7682991027832,30.1054992675781,6.13168153736668
M539T42,M539T42,539.336048336247,42.4727,7396.166015625,5621.87890625,2.45783233642578,0.024,40.8722991943359,45.092399597168,4.62898124607065
M539T47,M539T47,539.336048336247,47.4106,7173.49365234375,5621.87890625,5.00273132324219,0.032,45.75,51.8825988769531,5.05200340411673
M539T56,M539T56,539.336048336247,56.31,7365.1689453125,5621.87890625,3.77602386474609,0.024,52.6377983093262,57.310001373291,5.05837301701032
M539T76,M539T76,539.336048336247,75.5561,6066.9072265625,5621.87890625,0.957489013671875,0.024,72.1613998413086,76.5560989379883,3.6862604166691
M539T104,M539T104,539.336048336247,103.522,6178.17333984375,5621.87890625,1.00531768798828,0.024,101.822998046875,106.231002807617,3.73500504764482
M539T152,M539T152,539.336048336247,152.093,5841.5693359375,5621.87890625,0.482597351074219,0.024,148.684997558594,153.093002319336,3.00112883396389
M476T17,M476T17,476.332014793811,16.9262,1867652.375,25042.068359375,99.0868759155273,0.136,11.0085000991821,28.2147006988525,6.59109739307266
M620T16,M620T16,619.505103228281,15.5717,8067.65380859375,2402.86376953125,91.3230133056641,0.298387096774194,0.19539999961853,37.1758995056152,5.7237664712929
M620T16_1,M620T16_1,619.929591885203,15.5717,1955.087890625,721.431701660156,37.6459159851074,0.0869565217391304,4.19220018386841,59.1893997192383,6.07057151056035
M620T39,M620T39,619.505103228281,39.2974,3218.76000976563,2402.86376953125,2.93254852294922,0.032258064516129,37.7262992858887,43.4726982116699,4.50985905250899
M620T46,M620T46,619.505103228281,45.75,3879.95141601563,2402.86376953125,4.31043243408203,0.032258064516129,44.092399597168,50.1220016479492,4.89502543630146
M620T79,M620T79,619.929591885203,78.9588,2137.5302734375,721.431701660156,44.4178085327148,0.217391304347826,61.7700996398926,79.9588012695313,5.31969678559607
M620T3,M620T3,620.443756113499,2.9582,203772.5625,151209.515625,19.6257572174072,0.064,0.19539999961853,6.95340013504028,5.72571504287306
M620T8,M620T8,620.443756113499,8.43530000000001,203212.171875,151209.515625,21.8459148406982,0.04,6.50250005722046,12.0085000991821,6.30288976511745
M620T19,M620T19,620.443756113499,19.3352,163759.609375,151209.515625,1.93012237548828,0.024,17.8178005218506,20.3351993560791,4.38728485652959
M620T22,M620T22,620.443756113499,21.7683,179678.484375,151209.515625,4.34502410888672,0.032,21.2096996307373,24.0715999603271,4.91105068353494
M620T27,M620T27,620.443756113499,27.2147,157475.25,151209.515625,1.26483917236328,0.024,26.6828002929688,30.1054992675781,3.96464642625943
M620T36,M620T36,620.443756113499,36.1759,188157.890625,151209.515625,9.42487335205078,0.024,33.089599609375,37.1758995056152,5.97305374442979
M620T41,M620T41,620.443756113499,40.8723,220919.15625,151209.515625,28.0671730041504,0.072,37.7262992858887,51.8825988769531,5.96568983291145
M620T63,M620T63,620.443756113499,63.4654,162188.25,151209.515625,2.89207458496094,0.032,58.1893997192383,64.4654006958008,4.50399347024351
M576T14,M576T14,575.879273787015,14.2572,2854.82543945313,895.605590820313,89.6428833007813,0.153846153846154,9.44550037384033,33.5371017456055,6.36763599065372
