proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Spectrum.vb,122,26,18,78,1,7,6,0,0,3441,3.44 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\AbstractApodizator.vb,89,34,12,43,1,0,1,2,0,3886,3.89 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\ApodizationTool.vb,138,74,13,51,1,0,4,1,0,6112,6.11 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\Apodizator.vb,36,26,4,6,1,0,0,2,0,1249,1.25 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\ExponentialApodizator.vb,65,39,11,15,1,0,1,2,0,2381,2.38 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\GaussianApodizator.vb,71,40,11,20,1,0,1,2,0,2736,2.74 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\LorentzGausApodizatior.vb,98,63,10,25,1,0,1,2,0,4566,4.57 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\SineApodizator.vb,68,30,10,28,1,0,1,3,0,2770,2.77 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\SineSquaredApodizator.vb,71,27,13,31,1,0,1,3,0,2748,2.75 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\TrafApodizator.vb,57,28,9,20,1,0,1,2,0,2004,2.00 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\TrafsApodizator.vb,57,28,9,20,1,0,1,2,0,2022,2.02 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\apodization\ZeroFillApodizator.vb,39,26,5,8,1,0,1,0,0,1253,1.25 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\baseline\BaselineCorrector.vb,35,26,4,5,1,0,0,1,0,1207,1.21 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\baseline\GolotvinWilliamsBaselineCorrector.vb,236,48,26,162,1,0,0,4,0,12172,12.17 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\FFT\FastFourierTransform.vb,38,26,6,6,1,0,0,2,0,1252,1.25 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\FFT\FastFourierTransform1D.vb,80,28,12,40,1,0,1,2,0,3269,3.27 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\FFT\FFTBase.vb,138,41,12,85,1,0,0,2,0,5167,5.17 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\FFT\PhaseCorrectionTool.vb,63,26,12,25,1,0,1,2,0,2153,2.15 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\phasing\DSPPhaseCorrection.vb,186,15,10,161,1,0,0,1,0,6847,6.85 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\phasing\Export.vb,14,0,2,12,1,0,0,1,0,670,670 B
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\phasing\PhaseCorrector.vb,39,26,7,6,1,0,0,2,0,1395,1.40 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Math\phasing\SimplePhaseCorrector.vb,71,34,8,29,1,0,0,2,0,3200,3.20 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Reader\FidReader.vb,35,25,5,5,1,0,0,1,0,1069,1.07 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Reader\Simple1DFidReader.vb,83,30,12,41,1,0,2,1,0,3232,3.23 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,NMRFidTool\Reader\SimplePdataReader.vb,117,41,13,63,1,0,2,2,0,5437,5.44 KB
E:\mzkit\src\assembly\NMRFidTool\NMRFidTool.vbproj,<project>,3084,949,424,1711,35,57,46,59,0,116598,116.60 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\Extensions.vb,51,11,7,33,1,0,0,2,0,1986,1.99 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\OutFileTypes.vb,40,27,1,12,1,0,0,0,0,1001,1001 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\ProteoWizardCLI.vb,284,177,27,80,1,1,3,5,0,13673,13.67 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\PWConvertProcessor.vb,26,0,6,20,1,0,0,1,0,860,860 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\Filters\Filter.vb,19,2,5,12,1,0,0,2,0,709,709 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\Filters\msLevel.vb,19,0,5,14,1,1,1,2,0,471,471 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\Filters\scanTime.vb,23,0,6,17,1,1,2,2,0,590,590 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\My Project\Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\My Project\AssemblyInfo.vb,38,15,8,15,0,0,0,0,0,1207,1.21 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\My Project\Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2785,2.79 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,ProteoWizard.Interop\My Project\Settings.Designer.vb,75,9,13,53,2,2,1,0,0,3016,3.02 KB
E:\mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.NET5.vbproj,<project>,650,273,87,290,10,7,7,14,0,26732,26.73 KB
E:\mzkit\src\assembly\RamanSpectroscopy\RamanSpectroscopy.vbproj,RamanSpectroscopy\read_WDF.vb,170,44,12,114,2,5,0,2,0,4671,4.67 KB
E:\mzkit\src\assembly\RamanSpectroscopy\RamanSpectroscopy.vbproj,<project>,170,44,12,114,2,5,0,2,0,4671,4.67 KB
E:\mzkit\src\assembly\SignalReader\SignalReader.vbproj,SignalReader\ChromatogramReader.vb,151,22,18,111,1,0,0,8,0,6648,6.65 KB
E:\mzkit\src\assembly\SignalReader\SignalReader.vbproj,SignalReader\RamanSpectroscopy.vb,31,0,3,28,1,0,0,2,0,1283,1.28 KB
E:\mzkit\src\assembly\SignalReader\SignalReader.vbproj,SignalReader\UVSpectroscopyReader.vb,140,29,12,99,1,0,0,5,0,5993,5.99 KB
E:\mzkit\src\assembly\SignalReader\SignalReader.vbproj,<project>,322,51,33,238,3,0,0,15,0,13924,13.92 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Cleanup.vb,111,6,10,95,1,0,0,3,0,4469,4.47 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\ClusterTypes.vb,29,21,2,6,1,0,0,0,0,866,866 B
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\PrecursorAdductsAssignRuler.vb,83,0,17,66,1,0,1,5,0,3064,3.06 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Utils.vb,110,8,11,91,1,0,0,3,0,4561,4.56 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\Compression.vb,93,1,20,72,1,0,3,0,0,3222,3.22 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\MassIndex.vb,44,19,6,19,1,5,0,1,0,1525,1.52 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\MzIonSearch.vb,51,7,9,35,1,1,1,2,0,1727,1.73 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\PackAlignment.vb,148,51,15,82,3,4,1,2,0,5967,5.97 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\SpectrumPack.vb,126,26,22,78,1,0,5,1,0,4946,4.95 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\SpectrumReader.vb,384,101,49,234,1,2,3,14,0,15708,15.71 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\Validations\DataSetGenerator.vb,162,8,23,131,1,0,1,4,0,6621,6.62 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Pack\Validations\DataSetParameters.vb,19,4,4,11,1,7,0,0,0,534,534 B
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\ClusterHit.vb,83,34,10,39,1,19,0,1,0,2685,2.69 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\IonIndex.vb,22,6,5,11,1,0,0,1,0,580,580 B
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\JaccardSearch.vb,131,39,16,76,1,0,1,2,0,5709,5.71 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\JaccardSet.vb,22,4,6,12,1,4,0,1,0,598,598 B
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\Ms2Search.vb,24,0,7,17,1,0,1,1,0,802,802 B
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Query\TreeSearch.vb,261,45,38,178,1,0,3,6,0,10251,10.25 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Tree\BlockNode.vb,115,46,8,61,1,9,0,3,0,3881,3.88 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Tree\InternalFileSystem.vb,135,25,21,89,1,1,1,6,0,4721,4.72 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Tree\NodeBuffer.vb,70,3,9,58,1,0,1,1,0,2823,2.82 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Tree\ReferenceBinaryTree.vb,46,10,6,30,1,0,2,0,0,1622,1.62 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,SpectrumTree\Tree\ReferenceTree.vb,127,27,21,79,1,0,7,0,0,4736,4.74 KB
E:\mzkit\src\assembly\SpectrumTree\spectrumTree.NETCore5.vbproj,<project>,2396,491,335,1570,25,52,31,57,0,91618,91.62 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DeviceInfo.vb,144,49,22,73,1,11,1,2,0,4587,4.59 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\LabelParser.vb,69,14,11,44,1,0,0,0,0,4997,5.00 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\MSFileReader.vb,209,31,35,143,1,6,2,7,0,7411,7.41 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\SimpleScanAccessTruncated.vb,13,0,3,10,1,2,1,0,0,462,462 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\ThermoReaderOptions.vb,110,58,16,36,3,10,0,1,0,3544,3.54 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\Utils.vb,26,1,4,21,1,0,1,0,0,1172,1.17 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\XRawFileIO.vb,2531,591,441,1499,1,7,15,45,0,109278,109.28 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\FTLabelInfoType.vb,59,31,8,20,1,1,0,1,0,1751,1.75 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\MassPrecisionInfoType.vb,33,18,5,10,1,0,0,0,0,786,786 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\MRMInfo.vb,30,11,6,13,1,0,1,0,0,861,861 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\MRMMassRangeType.vb,34,18,5,11,1,0,0,1,0,875,875 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\ParentIonInfoType.vb,83,43,12,28,1,0,1,1,0,2669,2.67 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\RawFileInfo.vb,200,94,27,79,1,0,2,0,0,6387,6.39 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\RawLabelData.vb,40,12,9,19,1,5,0,2,0,1221,1.22 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\SingleScanInfo.vb,301,141,53,107,1,32,3,2,0,11244,11.24 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\TuneMethod.vb,15,6,3,6,1,0,0,0,0,347,347 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\DataObjects\TuneMethodSettingType.vb,30,15,4,11,1,0,0,1,0,858,858 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\Enums\InstFlags.vb,25,15,3,7,1,0,0,0,0,603,603 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\Enums\IntensityCutoffTypeConstants.vb,21,13,2,6,1,0,0,0,0,600,600 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\Enums\MRMScanTypeConstants.vb,30,18,4,8,1,0,0,0,0,626,626 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\Module1.vb,16,0,5,11,1,0,1,0,0,458,458 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\Module2.vb,67,52,15,0,0,0,0,0,0,2460,2.46 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\My Project\Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\My Project\AssemblyInfo.vb,35,15,7,13,0,0,0,0,0,1143,1.14 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\My Project\Resources.Designer.vb,62,23,8,31,1,2,0,0,0,2766,2.77 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,ThermoRawFileReader\test\My Project\Settings.Designer.vb,73,9,13,51,2,2,1,0,0,2966,2.97 KB
E:\mzkit\src\assembly\ThermoRawFileReader\MSFileReader.NET5.vbproj,<project>,4268,1287,722,2259,26,78,29,63,0,170506,170.51 KB
../src/assembly,<root>,56588,11602,8834,36152,754,1780,706,1506,0,2154322,2.15 MB
